lead_id,first_name,last_name,email,company,lead_source,lead_status,is_mql,created_date,converted_account_id,converted_date
LEAD003227,Tessa,Kearney,tessa.kearney3227@realtyco.com,Stonebridge Group,Social,Disqualified,false,2024-01-19,,
LEAD003228,Devin,Castellanos,devin.castellanos3228@compass.com,Lakeshore Realty,Partner,Disqualified,false,2024-11-10,,
LEAD003229,Felix,Osei,felix.osei3229@compass.com,Ridgeline & Co.,Conference,Nurturing,true,2025-02-26,,
LEAD003230,Owen,Halvorsen,owen.halvorsen3230@realtyco.com,Lakeshore Group,,New,false,2023-08-17,,
LEAD003231,Noel,Ahmed,noel.ahmed3231@compass.com,Lakeshore Properties,Webinar,Working,true,2024-11-28,,
LEAD003232,Naomi,Bautista,naomi.bautista3232@gmail.com,Stonebridge & Co.,Conference,Working,true,2024-08-09,,
LEAD003233,Jordan,Vasquez,jordan.vasquez3233@kw.com,Meridian Group,Webinar,Nurturing,true,2025-02-28,,
LEAD003234,Riley,Bautista,riley.bautista3234@kw.com,Lakeshore & Co.,Partner,New,false,2023-08-02,,
LEAD003235,Theo,Thornton,theo.thornton3235@gmail.com,Foxglove Properties,Conference,Nurturing,true,2024-10-29,,
LEAD003236,Naomi,Castellanos,naomi.castellanos3236@gmail.com,Harbor Real Estate,Organic Search,Qualified,true,2024-08-14,,
LEAD003237,Morgan,Petrova,morgan.petrova3237@realtyco.com,Cypress Real Estate,Social,Qualified,false,2025-06-23,ACC00247,2025-08-18
LEAD003238,Bianca,Bautista,bianca.bautista3238@kw.com,Meridian Group,Referral,Working,true,2024-11-10,,
LEAD003239,Theo,Delgado,theo.delgado3239@compass.com,Meridian Properties,Social,Disqualified,false,2024-09-18,,
LEAD003240,Maya,Bautista,maya.bautista3240@kw.com,Ironwood Group,Organic Search,Qualified,false,2025-05-05,ACC00441,2025-06-07
LEAD003241,Priya,Bautista,priya.bautista3241@outlook.com,Stonebridge Realty,Conference,Qualified,false,2023-04-25,ACC00292,2023-05-18
LEAD003242,Julian,Okonkwo,julian.okonkwo3242@kw.com,Summit Group,Cold Outreach,New,false,2023-02-26,,
LEAD003243,Priya,Halvorsen,priya.halvorsen3243@realtyco.com,Lakeshore Real Estate,Paid Search,Qualified,true,2024-09-04,,
LEAD003244,Julian,Osei,julian.osei3244@kw.com,Cypress Realty,Cold Outreach,Qualified,true,2026-03-19,ACC00672,2026-04-01
LEAD003245,Camille,Bautista,camille.bautista3245@compass.com,Stonebridge & Co.,Social,New,false,2024-05-10,,
LEAD003246,Rowan,Thornton,rowan.thornton3246@realtyco.com,Lakeshore Real Estate,Conference,Qualified,false,2026-04-05,,
LEAD003247,Skyler,Nakamura,skyler.nakamura3247@kw.com,Harbor Realty,Paid Search,Working,false,2025-01-27,,
LEAD003248,Quinn,Rinaldi,quinn.rinaldi3248@realtyco.com,Meridian Properties,Webinar,Disqualified,false,2024-07-06,,
LEAD003249,Owen,Osei,owen.osei3249@realtyco.com,Foxglove Realty,referral,New,false,2024-02-16,,
LEAD003250,Casey,Bautista,casey.bautista3250@realtyco.com,Blackwood Properties,PAID SEARCH,Qualified,true,2023-06-02,ACC00702,2023-07-28
LEAD003251,Grant,Osei,grant.osei3251@outlook.com,Cornerstone & Co.,Referral,Qualified,true,2023-01-05,,
LEAD003252,Elena,Kaplan,elena.kaplan3252@gmail.com,Ridgeline Group,Referral,Disqualified,false,2025-04-06,,
LEAD003253,Casey,Moreau,casey.moreau3253@gmail.com,Beacon Properties,Organic Search,Qualified,true,2025-01-07,,
LEAD003254,Grant,Petrova,grant.petrova3254@realtyco.com,Cypress Group,,Qualified,true,2025-11-05,,
LEAD003255,Jordan,Castellanos,jordan.castellanos3255@outlook.com,Blackwood Realty,Cold Outreach,Nurturing,false,2024-05-18,,
LEAD003256,Felix,Thornton,felix.thornton3256@outlook.com,Meridian Realty,Paid Search,Disqualified,false,2024-04-30,,
LEAD003257,Avery,Ahmed,avery.ahmed3257@realtyco.com,Summit Real Estate,Referral,New,false,2025-01-18,,
LEAD003258,Camille,Okonkwo,camille.okonkwo3258@outlook.com,Cornerstone Group,Partner,Disqualified,false,2025-02-05,,
LEAD003259,Devin,Thornton,devin.thornton3259@gmail.com,Cypress Properties,Webinar,Nurturing,true,2025-04-02,,
LEAD003260,Skyler,Rinaldi,skyler.rinaldi3260@realtyco.com,Stonebridge Group,Partner,New,false,2024-08-31,,
LEAD003261,Camille,Delgado,camille.delgado3261@kw.com,Foxglove Partners,Paid Search,Disqualified,false,2024-02-19,,
LEAD003262,Avery,Lindqvist,avery.lindqvist3262@realtyco.com,Summit Realty,Conference,Disqualified,false,2023-01-21,,
LEAD003263,Julian,Vasquez,julian.vasquez3263@compass.com,Meridian Real Estate,Cold Outreach,Qualified,true,2023-02-01,ACC00115,2023-02-24
LEAD003264,Felix,Okonkwo,felix.okonkwo3264@compass.com,Beacon & Co.,Cold Outreach,Working,false,2025-03-25,,
LEAD003265,Casey,Nakamura,casey.nakamura3265@kw.com,Cornerstone & Co.,referral,New,false,2024-02-18,,
LEAD003266,Riley,Moreau,riley.moreau3266@gmail.com,Stonebridge Properties,Partner,Nurturing,true,2023-03-18,,
LEAD003267,Rowan,Vasquez,rowan.vasquez3267@realtyco.com,Stonebridge Properties,Organic Search,New,false,2026-04-26,,
LEAD003268,Jordan,Castellanos,jordan.castellanos3268@kw.com,Foxglove Realty,Partner,Qualified,true,2026-01-26,ACC00011,2026-03-05
LEAD003269,Maya,Castellanos,maya.castellanos3269@compass.com,Ridgeline Properties,Cold Outreach,New,false,2024-08-11,,
LEAD003270,Marcus,Bergstrom,marcus.bergstrom3270@outlook.com,Ridgeline Partners,Referral,Qualified,true,2023-02-15,ACC00835,2023-02-24
LEAD003271,Theo,Nakamura,theo.nakamura3271@compass.com,Beacon Real Estate,Referral,New,false,2026-01-20,,
LEAD003272,Morgan,Bergstrom,morgan.bergstrom3272@kw.com,Harbor & Co.,Webinar,Nurturing,false,2024-11-18,,
LEAD003273,Tessa,Nakamura,tessa.nakamura3273@kw.com,Ironwood Group,Conference,Qualified,true,2026-04-20,ACC00581,2026-06-09
LEAD003274,Sasha,Rinaldi,sasha.rinaldi3274@realtyco.com,Summit Real Estate,Cold Outreach,New,false,2025-07-27,,
LEAD003275,Skyler,Whitfield,skyler.whitfield3275@outlook.com,Ironwood Realty,Paid Search,Disqualified,false,2025-08-10,,
LEAD003276,Casey,Halvorsen,casey.halvorsen3276@outlook.com,Ironwood Realty,Organic Search,Nurturing,true,2024-01-20,,
LEAD003277,Skyler,Osei,skyler.osei3277@kw.com,Beacon Properties,Referral,Qualified,true,2024-01-19,ACC00790,2024-03-07
LEAD003278,Felix,Nakamura,felix.nakamura3278@realtyco.com,Ironwood Properties,Webinar,New,false,2024-09-07,,
LEAD003279,Theo,Nakamura,theo.nakamura3279@gmail.com,Cornerstone Real Estate,Referral,Qualified,false,2023-12-06,ACC00714,2024-01-24
LEAD003280,Priya,Nakamura,priya.nakamura3280@kw.com,Ridgeline Partners,Webinar,Disqualified,false,2023-12-01,,
LEAD003281,Grant,Whitfield,grant.whitfield3281@gmail.com,Blackwood Group,Conference,Qualified,true,2026-04-04,ACC00434,2026-05-23
LEAD003282,Marcus,Vasquez,marcus.vasquez3282@gmail.com,Cypress & Co.,Referral,Qualified,false,2023-11-25,ACC00099,2024-01-10
LEAD003283,Bianca,Bergstrom,bianca.bergstrom3283@kw.com,Ridgeline & Co.,Webinar,Qualified,false,2026-03-24,ACC00818,2026-04-13
LEAD003284,Maya,Delgado,maya.delgado3284@outlook.com,Lakeshore Real Estate,Social,Working,false,2024-02-07,,
LEAD003285,Felix,Bergstrom,felix.bergstrom3285@realtyco.com,Meridian Realty,Social,Disqualified,false,2024-02-29,,
LEAD003286,Felix,Whitfield,felix.whitfield3286@realtyco.com,Lakeshore Real Estate,Webinar,Nurturing,true,2024-11-28,,
LEAD003287,Bianca,Thornton,bianca.thornton3287@outlook.com,Stonebridge & Co.,Referral,New,false,2023-05-02,,
LEAD003288,Grant,Delgado,grant.delgado3288@compass.com,Blackwood Real Estate,Paid Search,Qualified,false,2023-01-29,ACC00750,2023-02-28
LEAD003289,Noel,Rinaldi,noel.rinaldi3289@gmail.com,Blackwood Real Estate,Social,Qualified,true,2024-08-06,ACC00781,2024-09-17
LEAD003290,Devin,Petrova,devin.petrova3290@outlook.com,Beacon & Co.,Paid Search,Nurturing,true,2025-01-13,,
LEAD003291,Quinn,Vasquez,quinn.vasquez3291@gmail.com,Harbor & Co.,Cold Outreach,Qualified,false,2023-09-24,ACC00562,2023-11-23
LEAD003292,Devin,Thornton,devin.thornton3292@kw.com,Beacon Partners,Referral,New,false,2025-04-20,,
LEAD003293,Naomi,Bautista,naomi.bautista3293@kw.com,Summit Properties,Conference,Qualified,true,2023-02-23,ACC00661,2023-03-17
LEAD003294,Elena,Nakamura,elena.nakamura3294@outlook.com,Summit Partners,Cold Outreach,Disqualified,false,2024-08-14,,
LEAD003295,Priya,Ahmed,priya.ahmed3295@outlook.com,Blackwood Realty,Referral,Working,false,2024-04-05,,
LEAD003296,Skyler,Halvorsen,skyler.halvorsen3296@gmail.com,Summit Real Estate,Cold Outreach,Qualified,true,2023-05-26,ACC00788,2023-07-18
LEAD003297,Grant,Osei,grant.osei3297@realtyco.com,Cornerstone & Co.,Webinar,New,false,2025-12-28,,
LEAD003298,Riley,Nakamura,riley.nakamura3298@kw.com,Blackwood Partners,Cold Outreach,Qualified,true,2023-12-01,ACC00072,2024-01-10
LEAD003299,Jordan,Osei,jordan.osei3299@kw.com,Foxglove Properties,Partner,New,false,2025-06-16,,
LEAD003300,Jordan,Rinaldi,jordan.rinaldi3300@gmail.com,Harbor Properties,Social,Qualified,true,2023-03-03,,
LEAD003301,Marcus,Bautista,marcus.bautista3301@gmail.com,Harbor & Co.,Cold Outreach,Qualified,true,2023-01-19,,
LEAD003302,Marcus,Whitfield,marcus.whitfield3302@gmail.com,Foxglove & Co.,Conference,New,false,2023-02-22,,
LEAD003303,Jordan,Rinaldi,jordan.rinaldi3303@compass.com,Ridgeline Realty,Webinar,Qualified,true,2023-12-14,,
LEAD003304,Theo,Delgado,theo.delgado3304@gmail.com,Ridgeline Realty,Partner,Disqualified,false,2023-02-03,,
LEAD003305,Jordan,Rinaldi,jordan.rinaldi3305@gmail.com,Lakeshore Group,Conference,New,false,2023-03-24,,
LEAD003306,Avery,Delgado,avery.delgado3306@compass.com,Lakeshore Realty,Cold Outreach,Nurturing,true,2023-06-30,,
LEAD003307,Avery,Osei,avery.osei3307@realtyco.com,Cypress Properties,Cold Outreach,Working,true,2025-06-30,,
LEAD003308,Riley,Vasquez,riley.vasquez3308@kw.com,Summit & Co.,Paid Search,Qualified,true,2025-04-05,,
LEAD003309,Priya,Bergstrom,priya.bergstrom3309@gmail.com,Harbor Realty,Partner,Disqualified,false,2026-01-10,,
LEAD003310,Maya,Osei,maya.osei3310@realtyco.com,Meridian Properties,Social,Working,true,2023-12-23,,
LEAD003311,Jordan,Petrova,jordan.petrova3311@realtyco.com,Stonebridge Partners,Partner,New,false,2023-08-04,,
LEAD003312,Quinn,Vasquez,quinn.vasquez3312@gmail.com,Ridgeline Properties,Webinar,Qualified,true,2024-12-13,ACC00043,2025-01-16
LEAD003313,Casey,Vasquez,casey.vasquez3313@compass.com,Cypress Partners,Conference,Qualified,false,2023-03-07,ACC00056,2023-03-11
LEAD003314,Jordan,Osei,jordan.osei3314@gmail.com,Meridian & Co.,Referral,Qualified,false,2026-04-29,ACC00718,2026-05-08
LEAD003315,Bianca,Bergstrom,bianca.bergstrom3315@gmail.com,Summit Real Estate,Organic Search,Working,true,2023-06-02,,
LEAD003316,Owen,Moreau,owen.moreau3316@compass.com,Ridgeline & Co.,Social,New,false,2023-12-04,,
LEAD003317,Maya,Nakamura,maya.nakamura3317@gmail.com,Lakeshore & Co.,Social,Working,true,2025-11-23,,
LEAD003318,Elena,Castellanos,elena.castellanos3318@realtyco.com,Summit Properties,Conference,Working,true,2024-12-29,,
LEAD003319,Elena,Nakamura,elena.nakamura3319@kw.com,Ironwood Group,Webinar,Qualified,true,2025-09-08,ACC00126,2025-11-04
LEAD003320,Riley,Okonkwo,riley.okonkwo3320@kw.com,Ridgeline Group,Organic Search,Qualified,true,2024-11-15,ACC00186,2025-01-13
LEAD003321,Felix,Osei,felix.osei3321@kw.com,Beacon Partners,Social,Nurturing,true,2025-10-06,,
LEAD003322,Avery,Halvorsen,avery.halvorsen3322@outlook.com,Cornerstone & Co.,referral,Qualified,false,2023-01-07,ACC00144,2023-02-23
LEAD003323,Devin,Rinaldi,devin.rinaldi3323@outlook.com,Ironwood Partners,,New,false,2026-03-26,,
LEAD003324,Riley,Petrova,riley.petrova3324@compass.com,Lakeshore & Co.,Paid Search,Disqualified,false,2023-12-02,,
LEAD003325,Morgan,Castellanos,morgan.castellanos3325@kw.com,Meridian Partners,,Qualified,false,2025-02-20,,
LEAD003326,Riley,Whitfield,riley.whitfield3326@gmail.com,Stonebridge Real Estate,,Working,true,2026-02-09,,
LEAD003327,Naomi,Halvorsen,naomi.halvorsen3327@compass.com,Ironwood Properties,Social,Working,false,2025-03-11,,
LEAD003328,Skyler,Delgado,skyler.delgado3328@kw.com,Foxglove Partners,,Working,true,2026-04-09,,
LEAD003329,Maya,Vasquez,maya.vasquez3329@gmail.com,Foxglove Real Estate,paid search,Working,true,2024-12-26,,
LEAD003330,Skyler,Okonkwo,skyler.okonkwo3330@compass.com,Summit Group,Referral,Nurturing,false,2025-05-02,,
LEAD003331,Devin,Osei,devin.osei3331@realtyco.com,Harbor Properties,Conference,Nurturing,true,2024-08-27,,
LEAD003332,Tessa,Kaplan,tessa.kaplan3332@compass.com,Meridian Realty,Paid Search,Nurturing,true,2025-03-14,,
LEAD003333,Riley,Moreau,riley.moreau3333@compass.com,Cornerstone Partners,Organic Search,Nurturing,true,2025-10-30,,
LEAD003334,Elena,Whitfield,elena.whitfield3334@gmail.com,Harbor Partners, Referral,Working,true,2024-04-30,,
LEAD003335,Priya,Thornton,priya.thornton3335@outlook.com,Stonebridge Realty,Paid Search,Working,true,2023-02-17,,
LEAD003336,Julian,Thornton,julian.thornton3336@compass.com,Summit Properties,referral,Qualified,true,2023-09-28,ACC00123,2023-10-13
LEAD003337,Marcus,Kearney,marcus.kearney3337@kw.com,Lakeshore Properties,Social,Disqualified,false,2025-05-29,,
LEAD003338,Priya,Kaplan,priya.kaplan3338@realtyco.com,Cornerstone Real Estate,Webinar,Qualified,false,2024-10-08,,
LEAD003339,Camille,Whitfield,camille.whitfield3339@gmail.com,Cornerstone Partners,Organic Search,New,false,2025-11-27,,
LEAD003340,Sasha,Kaplan,sasha.kaplan3340@gmail.com,Cypress Properties,,Qualified,false,2023-01-05,,
LEAD003341,Elena,Moreau,elena.moreau3341@realtyco.com,Beacon & Co.,Paid Search,Nurturing,true,2025-04-09,,
LEAD003342,Devin,Moreau,devin.moreau3342@kw.com,Blackwood Group,Partner,New,false,2025-03-31,,
LEAD003343,Elena,Okonkwo,elena.okonkwo3343@kw.com,Stonebridge Realty,Webinar,Working,true,2024-07-28,,
LEAD003344,Naomi,Castellanos,naomi.castellanos3344@outlook.com,Ironwood Realty,Referral,Disqualified,false,2023-09-14,,
LEAD003345,Avery,Vasquez,avery.vasquez3345@realtyco.com,Ironwood Group,Paid Search,Qualified,false,2024-07-04,ACC00825,2024-08-17
LEAD003346,Bianca,Castellanos,bianca.castellanos3346@kw.com,Blackwood Real Estate,Cold Outreach,Nurturing,true,2023-07-06,,
LEAD003347,Skyler,Delgado,skyler.delgado3347@compass.com,Harbor Real Estate,Social,Working,true,2026-04-13,,
LEAD003348,Rowan,Kearney,rowan.kearney3348@outlook.com,Stonebridge & Co.,Social,Qualified,false,2024-08-25,ACC00397,2024-09-13
LEAD003349,Grant,Rinaldi,grant.rinaldi3349@gmail.com,Cypress Group,Partner,Qualified,true,2024-04-19,ACC00448,2024-06-15
LEAD003350,Rowan,Rinaldi,rowan.rinaldi3350@outlook.com,Foxglove Group,Conference,Qualified,true,2026-05-19,ACC00488,2026-07-06
LEAD003351,Bianca,Whitfield,bianca.whitfield3351@realtyco.com,Ridgeline Properties,Referral,Qualified,true,2023-01-27,ACC00111,2023-03-21
LEAD003352,Felix,Kaplan,felix.kaplan3352@kw.com,Beacon Partners,Organic Search,New,false,2024-10-11,,
LEAD003353,Felix,Whitfield,felix.whitfield3353@kw.com,Lakeshore Real Estate,,New,false,2025-12-07,,
LEAD003354,Theo,Rinaldi,theo.rinaldi3354@kw.com,Lakeshore Real Estate,Referral,Working,true,2025-10-25,,
LEAD003355,Bianca,Delgado,bianca.delgado3355@realtyco.com,Stonebridge Group,Cold Outreach,Qualified,true,2026-02-14,ACC00610,2026-03-31
LEAD003356,Avery,Bergstrom,avery.bergstrom3356@outlook.com,Stonebridge Group,Partner,Disqualified,false,2026-03-22,,
LEAD003357,Noel,Petrova,noel.petrova3357@compass.com,Ironwood Realty,Paid Search,Working,true,2026-05-19,,
LEAD003358,Maya,Petrova,maya.petrova3358@outlook.com,Harbor Group,Webinar,Nurturing,false,2024-11-08,,
LEAD003359,Skyler,Whitfield,skyler.whitfield3359@compass.com,Summit Group,Paid Search,Disqualified,false,2025-09-08,,
LEAD003360,Maya,Bautista,maya.bautista3360@gmail.com,Cypress & Co.,Partner,New,false,2025-10-13,,
LEAD003361,Naomi,Bergstrom,naomi.bergstrom3361@compass.com,Cypress Properties,Conference,New,false,2024-05-03,,
LEAD003362,Theo,Ahmed,theo.ahmed3362@outlook.com,Beacon Real Estate,Conference,Nurturing,true,2024-12-11,,
LEAD003363,Marcus,Halvorsen,marcus.halvorsen3363@outlook.com,Summit Properties, Referral,Working,true,2024-09-21,,
LEAD003364,Grant,Okonkwo,grant.okonkwo3364@realtyco.com,Lakeshore Realty,Social,Working,true,2023-04-24,,
LEAD003365,Priya,Delgado,priya.delgado3365@kw.com,Stonebridge Realty,Social,Qualified,false,2024-10-14,ACC00759,2024-12-08
LEAD003366,Noel,Rinaldi,noel.rinaldi3366@outlook.com,Blackwood Partners,Webinar,New,false,2024-03-03,,
LEAD003367,Elena,Kaplan,elena.kaplan3367@realtyco.com,Ironwood Partners,Organic Search,New,false,2024-12-30,,
LEAD003368,Maya,Kaplan,maya.kaplan3368@realtyco.com,Cypress Group,Referral,Working,true,2024-07-17,,
LEAD003369,Owen,Nakamura,owen.nakamura3369@gmail.com,Ironwood Realty,Cold Outreach,Nurturing,true,2025-07-09,,
LEAD003370,Noel,Whitfield,noel.whitfield3370@gmail.com,Stonebridge Realty,Social,Qualified,true,2023-06-13,ACC00644,2023-07-05
LEAD003371,Felix,Castellanos,felix.castellanos3371@realtyco.com,Meridian & Co.,Partner,Qualified,false,2024-11-01,,
LEAD003372,Casey,Rinaldi,casey.rinaldi3372@kw.com,Beacon Partners,Webinar,Disqualified,false,2025-12-01,,
LEAD003373,Noel,Vasquez,noel.vasquez3373@gmail.com,Blackwood Group,Paid Search,Disqualified,false,2024-06-17,,
LEAD003374,Morgan,Delgado,morgan.delgado3374@outlook.com,Cypress & Co.,Conference,New,false,2025-07-14,,
LEAD003375,Quinn,Osei,quinn.osei3375@outlook.com,Foxglove Partners,Partner,New,false,2024-12-30,,
LEAD003376,Camille,Thornton,camille.thornton3376@realtyco.com,Summit Properties,Referral,Working,false,2025-03-06,,
LEAD003377,Bianca,Bautista,bianca.bautista3377@realtyco.com,Lakeshore Properties,Webinar,Working,true,2026-03-18,,
LEAD003378,Marcus,Nakamura,marcus.nakamura3378@realtyco.com,Blackwood Partners,Paid Search,New,false,2024-01-07,,
LEAD003379,Noel,Thornton,noel.thornton3379@gmail.com,Harbor Real Estate,Webinar,Disqualified,false,2025-10-29,,
LEAD003380,Felix,Rinaldi,felix.rinaldi3380@realtyco.com,Stonebridge Properties,referral,Nurturing,false,2025-02-27,,
LEAD003381,Owen,Rinaldi,owen.rinaldi3381@realtyco.com,Foxglove & Co.,Cold Outreach,Nurturing,false,2023-05-09,,
LEAD003382,Rowan,Whitfield,rowan.whitfield3382@realtyco.com,Blackwood Group,Social,Working,false,2023-09-27,,
LEAD003383,Quinn,Ahmed,quinn.ahmed3383@compass.com,Summit Group,Referral,Working,false,2023-05-05,,
LEAD003384,Owen,Bautista,owen.bautista3384@realtyco.com,Foxglove Properties,Paid Search,New,false,2025-02-27,,
LEAD003385,Camille,Nakamura,camille.nakamura3385@realtyco.com,Beacon Real Estate,Social,New,false,2024-09-21,,
LEAD003386,Julian,Delgado,julian.delgado3386@kw.com,Cornerstone Partners,Organic Search,Qualified,false,2025-09-10,ACC00438,2025-09-17
LEAD003387,Riley,Bergstrom,riley.bergstrom3387@outlook.com,Harbor Real Estate,Social,Working,false,2025-12-16,,
LEAD003388,Morgan,Petrova,morgan.petrova3388@kw.com,Meridian & Co.,Partner,Qualified,true,2025-05-20,ACC00053,2025-06-11
LEAD003389,Felix,Osei,felix.osei3389@realtyco.com,Beacon Real Estate,Partner,Qualified,false,2025-09-09,ACC00883,2025-09-23
LEAD003390,Naomi,Nakamura,naomi.nakamura3390@compass.com,Ironwood Partners,Conference,Qualified,true,2023-09-15,,
LEAD003391,Grant,Rinaldi,grant.rinaldi3391@realtyco.com,Cypress & Co.,Partner,New,false,2023-07-29,,
LEAD003392,Bianca,Thornton,bianca.thornton3392@outlook.com,Meridian Real Estate,Referral,Qualified,true,2025-07-31,ACC00204,2025-08-23
LEAD003393,Avery,Delgado,avery.delgado3393@realtyco.com,Ridgeline Group,Organic Search,Working,true,2024-08-21,,
LEAD003394,Morgan,Kaplan,morgan.kaplan3394@outlook.com,Harbor Real Estate,Cold Outreach,New,false,2024-12-09,,
LEAD003395,Morgan,Vasquez,morgan.vasquez3395@gmail.com,Beacon Realty,Social,Nurturing,true,2023-06-22,,
LEAD003396,Camille,Osei,camille.osei3396@gmail.com,Ironwood Group,Webinar,New,false,2026-05-25,,
LEAD003397,Priya,Bergstrom,priya.bergstrom3397@outlook.com,Lakeshore Group,Webinar,Disqualified,false,2026-02-07,,
LEAD003398,Avery,Bergstrom,avery.bergstrom3398@outlook.com,Stonebridge Realty,Webinar,Disqualified,false,2025-01-08,,
LEAD003399,Jordan,Moreau,jordan.moreau3399@compass.com,Harbor Group,Cold Outreach,Qualified,true,2023-11-25,ACC00431,2024-01-16
LEAD003400,Grant,Thornton,grant.thornton3400@kw.com,Summit Group,Social,Working,true,2026-03-15,,
LEAD003401,Grant,Castellanos,grant.castellanos3401@realtyco.com,Cornerstone Group,Webinar,New,false,2025-01-27,,
LEAD003402,Marcus,Thornton,marcus.thornton3402@outlook.com,Ironwood Real Estate,Webinar,Qualified,true,2025-03-06,ACC00734,2025-04-10
LEAD003403,Tessa,Lindqvist,tessa.lindqvist3403@gmail.com,Summit & Co.,Conference,Nurturing,true,2024-09-30,,
LEAD003404,Skyler,Castellanos,skyler.castellanos3404@gmail.com,Ironwood & Co.,Social,Nurturing,false,2025-04-24,,
LEAD003405,Elena,Castellanos,elena.castellanos3405@outlook.com,Harbor Realty,Conference,Nurturing,true,2026-04-03,,
LEAD003406,Quinn,Ahmed,quinn.ahmed3406@realtyco.com,Summit Partners,Conference,Qualified,true,2025-07-04,,
LEAD003407,Camille,Kearney,camille.kearney3407@outlook.com,Harbor Realty,Paid Search,Nurturing,true,2023-12-14,,
